@LastModified,@Name,@Path,Task.@version,Task.@xmlns:ns0,Task.Actions.@Context,Task.Actions.ComHandler.ClassId,Task.Actions.ComHandler.Data,Task.Actions.Exec,Task.Actions.Exec.@id,Task.Actions.Exec.Arguments,Task.Actions.Exec.Command,Task.Actions.Exec.WorkingDirectory,Task.Principals.Principal.@id,Task.Principals.Principal.GroupId,Task.Principals.Principal.LogonType,Task.Principals.Principal.RunLevel,Task.Principals.Principal.UserId,Task.RegistrationInfo.Author,Task.RegistrationInfo.Date,Task.RegistrationInfo.Description,Task.RegistrationInfo.SecurityDescriptor,Task.RegistrationInfo.Source,Task.RegistrationInfo.URI,Task.RegistrationInfo.Version,Task.Settings.AllowHardTerminate,Task.Settings.AllowStartOnDemand,Task.Settings.DisallowStartIfOnBatteries,Task.Settings.DisallowStartOnRemoteAppSession,Task.Settings.Enabled,Task.Settings.ExecutionTimeLimit,Task.Settings.Hidden,Task.Settings.IdleSettings.Duration,Task.Settings.IdleSettings.RestartOnIdle,Task.Settings.IdleSettings.StopOnIdleEnd,Task.Settings.IdleSettings.WaitTimeout,Task.Settings.MaintenanceSettings.Deadline,Task.Settings.MaintenanceSettings.Exclusive,Task.Settings.MaintenanceSettings.Period,Task.Settings.MultipleInstancesPolicy,Task.Settings.Priority,Task.Settings.RestartOnFailure.Count,Task.Settings.RestartOnFailure.Interval,Task.Settings.RunOnlyIfIdle,Task.Settings.RunOnlyIfNetworkAvailable,Task.Settings.StartWhenAvailable,Task.Settings.StopIfGoingOnBatteries,Task.Settings.UseUnifiedSchedulingEngine,Task.Settings.WakeToRun,Task.Triggers,Task.Triggers.BootTrigger,Task.Triggers.BootTrigger.@id,Task.Triggers.BootTrigger.Delay,Task.Triggers.BootTrigger.Enabled,Task.Triggers.BootTrigger.EndBoundary,Task.Triggers.BootTrigger.Repetition.Interval,Task.Triggers.CalendarTrigger,Task.Triggers.CalendarTrigger.@id,Task.Triggers.CalendarTrigger.Enabled,Task.Triggers.CalendarTrigger.EndBoundary,Task.Triggers.CalendarTrigger.RandomDelay,Task.Triggers.CalendarTrigger.Repetition.Duration,Task.Triggers.CalendarTrigger.Repetition.Interval,Task.Triggers.CalendarTrigger.Repetition.StopAtDurationEnd,Task.Triggers.CalendarTrigger.ScheduleByDay.DaysInterval,Task.Triggers.CalendarTrigger.ScheduleByMonth.DaysOfMonth.Day,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.April,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.August,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.December,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.February,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.January,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.July,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.June,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.March,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.May,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.November,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.October,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.September,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Friday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Monday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Saturday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Sunday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Thursday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Tuesday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Wednesday,Task.Triggers.CalendarTrigger.ScheduleByWeek.WeeksInterval,Task.Triggers.CalendarTrigger.StartBoundary,Task.Triggers.EventTrigger,Task.Triggers.EventTrigger.@id,Task.Triggers.EventTrigger.Delay,Task.Triggers.EventTrigger.Enabled,Task.Triggers.EventTrigger.ExecutionTimeLimit,Task.Triggers.EventTrigger.Repetition.Duration,Task.Triggers.EventTrigger.Repetition.Interval,Task.Triggers.EventTrigger.StartBoundary,Task.Triggers.EventTrigger.Subscription,Task.Triggers.IdleTrigger,Task.Triggers.IdleTrigger.@id,Task.Triggers.IdleTrigger.Enabled,Task.Triggers.IdleTrigger.ExecutionTimeLimit,Task.Triggers.LogonTrigger,Task.Triggers.LogonTrigger.@id,Task.Triggers.LogonTrigger.Delay,Task.Triggers.LogonTrigger.Enabled,Task.Triggers.LogonTrigger.EndBoundary,Task.Triggers.LogonTrigger.ExecutionTimeLimit,Task.Triggers.LogonTrigger.Repetition.Interval,Task.Triggers.LogonTrigger.Repetition.StopAtDurationEnd,Task.Triggers.LogonTrigger.StartBoundary,Task.Triggers.LogonTrigger.UserId,Task.Triggers.RegistrationTrigger,Task.Triggers.RegistrationTrigger.Delay,Task.Triggers.SessionStateChangeTrigger,Task.Triggers.SessionStateChangeTrigger.@id,Task.Triggers.SessionStateChangeTrigger.Delay,Task.Triggers.SessionStateChangeTrigger.Enabled,Task.Triggers.SessionStateChangeTrigger.ExecutionTimeLimit,Task.Triggers.SessionStateChangeTrigger.StateChange,Task.Triggers.TimeTrigger,Task.Triggers.TimeTrigger.@id,Task.Triggers.TimeTrigger.Enabled,Task.Triggers.TimeTrigger.RandomDelay,Task.Triggers.TimeTrigger.Repetition.Interval,Task.Triggers.TimeTrigger.Repetition.StopAtDurationEnd,Task.Triggers.TimeTrigger.StartBoundary,Task.Triggers.WnfStateChangeTrigger,Task.Triggers.WnfStateChangeTrigger.@id,Task.Triggers.WnfStateChangeTrigger.Data,Task.Triggers.WnfStateChangeTrigger.DataOffset,Task.Triggers.WnfStateChangeTrigger.Delay,Task.Triggers.WnfStateChangeTrigger.Enabled,Task.Triggers.WnfStateChangeTrigger.StateName
2023-03-06 21:17:21,EDP Auth Task,C:\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP Auth Task,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{61BCD1B9-340C-40EC-9D41-D7F1C0632F05},ReAuth,,,,,,Users,S-1-5-4,,,,,,,D:P(A;;FRFX;;;AU)(A;;FA;;;SY),,\Microsoft\Windows\EDP\EDP Auth Task,,,,false,,,,,,false,true,,,,,IgnoreNew,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7538BCA3280A9641
2023-03-06 21:17:22,EDP Inaccessible Credentials Task,C:\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP Inaccessible Credentials Task,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{61BCD1B9-340C-40EC-9D41-D7F1C0632F05},MissingCredentials,,,,,,Users,S-1-5-4,,,,,,,D:P(A;;FRFX;;;AU)(A;;FA;;;SY),,\Microsoft\Windows\EDP\EDP Inaccessible Credentials Task,,,,false,,,,,,false,true,,,,,IgnoreNew,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7560BCA3280A9641
2023-03-06 21:17:22,StorageCardEncryption Task,C:\Windows\System32\Tasks\Microsoft\Windows\EDP\StorageCardEncryption Task,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{61BCD1B9-340C-40EC-9D41-D7F1C0632F05},SDCardEncryptionPolicy,,,,,,Users,S-1-5-4,,,,,,,D:P(A;;FRFX;;;AU)(A;;FA;;;SY),,\Microsoft\Windows\EDP\StorageCardEncryption Task,,,,false,,,,,,false,true,,,,,IgnoreNew,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7548BCA32B188341
2023-03-06 21:17:20,ExploitGuard MDM policy Refresh,C:\Windows\System32\Tasks\Microsoft\Windows\ExploitGuard\ExploitGuard MDM policy Refresh,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{711001CD-CC1D-4470-9B7E-1EF73849C79E},ExploitGuardPolicy,,,,,,LocalSystem,,,,S-1-5-18,"$(@%systemroot%\system32\mitigationconfiguration.dll,-600)",,"$(@%systemroot%\system32\mitigationconfiguration.dll,-602)",D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;FRFX;;;AU),"$(@%systemroot%\system32\mitigationconfiguration.dll,-601)",\Microsoft\Windows\ExploitGuard\ExploitGuard MDM policy Refresh,,,,false,,,,,,false,false,,,,,IgnoreNew,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:StateName': '7508BEA328009213'}, {'ns0:StateName': '7508BCA32A1E890D'}]",,,,,,
2023-03-06 21:17:21,DmClient,C:\Windows\System32\Tasks\Microsoft\Windows\Feedback\Siuf\DmClient,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,,%windir%\system32\dmclient.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,"$(@%systemRoot%\system32\dmclient.exe,-200)",,"$(@%systemRoot%\system32\dmclient.exe,-202)",,"$(@%systemRoot%\system32\dmclient.exe,-201)",\Microsoft\Windows\Feedback\Siuf\DmClient,,,,false,,,PT5M,,,false,true,,P3D,,P1D,IgnoreNew,,,,,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:22,DmClientOnScenarioDownload,C:\Windows\System32\Tasks\Microsoft\Windows\Feedback\Siuf\DmClientOnScenarioDownload,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,utcwnf,%windir%\system32\dmclient.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,"$(@%systemRoot%\system32\dmclient.exe,-200)",,"$(@%systemRoot%\system32\dmclient.exe,-202)",,"$(@%systemRoot%\system32\dmclient.exe,-201)",\Microsoft\Windows\Feedback\Siuf\DmClientOnScenarioDownload,,,,false,,,PT5M,,,false,true,,,,,IgnoreNew,,,,,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7518BEA3390B8A41
2023-03-06 21:17:21,Property Definition Sync,C:\Windows\System32\Tasks\Microsoft\Windows\File Classification Infrastructure\Property Definition Sync,,http://schemas.microsoft.com/windows/2004/02/mit/task,Author,{2AE64751-B728-4D6B-97A0-B2DA2E7D2A3B},,,,,,,Author,,,HighestAvailable,S-1-5-18,"$(@%systemroot%\system32\srm.dll,-18001)",,"$(@%systemroot%\system32\srm.dll,-18002)",D:(D;;SD;;;AU)(A;;FRFWFX;;;AU),"$(@%systemroot%\system32\srm.dll,-18000)",Microsoft\Windows\File Classification Infrastructure\Property Definition Sync,,,,false,,false,PT5M,,PT1M,false,false,PT1M,,,,IgnoreNew,,,,true,true,,false,true,,,,,,,,,,FsrmDailyTrigger,,,PT4H,,,,1,,,,,,,,,,,,,,,,,,,,,,2006-11-09T03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:22,File History (maintenance mode),C:\Windows\System32\Tasks\Microsoft\Windows\FileHistory\File History (maintenance mode),,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalService,{89917B7C-A1A6-11DF-8BF6-18A90531A85A},,,,,,,LocalService,,,,S-1-5-19,"$(@%systemRoot%\system32\fhtask.dll,-201)",2010-08-12T00:00:00,"$(@%systemRoot%\system32\fhtask.dll,-202)",D:(A;OICI;FA;;;BA)(A;OICI;FA;;;SY)(A;OICI;FRFX;;;LS)(A;OICI;FRFX;;;AU),"$(@%systemRoot%\system32\fhtask.dll,-200)",\Microsoft\Windows\FileHistory\File History (maintenance mode),1.0,,,true,,,PT0S,,,false,false,,P7D,,P3D,IgnoreNew,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07 02:33:25,ReconcileFeatures,C:\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{59EECBFE-C2F5-4419-9B99-13FE05FF2675},,,,,,,LocalSystem,,InteractiveToken,LeastPrivilege,S-1-5-18,"$(@%systemroot%\system32\fcon.dll,-601)",,"$(@%systemroot%\system32\fcon.dll,-603)",D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;FRFX;;;AU),"$(@%systemroot%\system32\fcon.dll,-602)",\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures,,true,true,false,false,true,PT5M,false,,false,false,,,,,IgnoreNew,7,,,false,false,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:Enabled': 'true', 'ns0:StateName': '7508BCA33A019502'}, {'ns0:Enabled': 'true', 'ns0:StateName': '75F8BDA33E06830D'}, {'ns0:Enabled': 'true', 'ns0:StateName': '7508BCA32A1E890D'}, {'ns0:Enabled': 'true', 'ns0:StateName': '7508BCA32B0D890F', 'ns0:Delay': 'PT3M'}, {'ns0:Enabled': 'true', 'ns0:StateName': '750CBCA3290B9641', 'ns0:Delay': 'PT3M', 'ns0:Data': '01'}, {'ns0:Enabled': 'true', 'ns0:StateName': '7518BCA32B0D890F', 'ns0:Delay': 'PT3M'}]",,,,,,
2023-03-07 02:33:25,UsageDataFlushing,C:\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{99EFDAD1-0F11-4A6B-A702-4E1C37D1A3EF},,,,,,,LocalSystem,,InteractiveToken,LeastPrivilege,S-1-5-18,"$(@%systemroot%\system32\fcon.dll,-602)",,"$(@%systemroot%\system32\fcon.dll,-605)",D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;FRFX;;;AU),"$(@%systemroot%\system32\fcon.dll,-601)",\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing,,true,true,false,false,true,PT5M,false,,false,false,,,,,IgnoreNew,7,,,false,false,true,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:Enabled': 'true', 'ns0:StateName': '752CBCA33A078A41'}, {'ns0:Enabled': 'true', 'ns0:StateName': '7544BCA33A078A41'}, {'ns0:Enabled': 'true', 'ns0:StateName': '7574BCA33A078A41'}]",,,,,,
2023-03-07 02:33:25,UsageDataReporting,C:\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\UsageDataReporting,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{BBFCD054-8AAC-45DE-A1EB-7B246C9028AF},,,,,,,LocalSystem,,InteractiveToken,LeastPrivilege,S-1-5-18,"$(@%systemroot%\system32\fcon.dll,-602)",,"$(@%systemroot%\system32\fcon.dll,-604)",D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;FRFX;;;AU),"$(@%systemroot%\system32\fcon.dll,-601)",\Microsoft\Windows\Flighting\FeatureConfig\UsageDataReporting,,true,true,false,false,true,PT5M,false,,false,false,,P2D,false,P1D,IgnoreNew,7,,,false,false,true,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,7510BCA32B0D890F
2024-03-13 20:02:08,RefreshCache,C:\Windows\System32\Tasks\Microsoft\Windows\Flighting\OneSettings\RefreshCache,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{E07647F7-AED2-48D9-9720-939BC24A8A3C},,,,,,,LocalSystem,,,LeastPrivilege,S-1-5-18,"$(@%systemroot%\system32\wosc.dll,-601)",,"$(@%systemroot%\system32\wosc.dll,-603)",D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;FRFX;;;AU),"$(@%systemroot%\system32\wosc.dll,-602)",\Microsoft\Windows\Flighting\OneSettings\RefreshCache,,true,true,false,false,true,PT5M,false,,false,false,,,,,IgnoreNew,7,,,false,true,true,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,PT1H,PT186M,false,2024-03-13T22:27:08.283Z,,,,,,true,7538BCA33A019502
2023-05-10 05:18:00,InputSettingsRestoreDataAvailable,C:\Windows\System32\Tasks\Microsoft\Windows\Input\InputSettingsRestoreDataAvailable,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{378EAB97-EFD6-4ED5-9AD9-E64A6AA1E6FA},InputSettingsRestoreDataAvailable,,,,,,Users,S-1-5-4,,LeastPrivilege,,,,,D:(A;;FA;;;AU)(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\Input\InputSettingsRestoreDataAvailable,,true,true,false,false,true,PT0S,false,,false,false,,,,,IgnoreNew,7,1,PT10M,false,true,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,75F0BEA33E06830D
2023-05-10 05:18:00,LocalUserSyncDataAvailable,C:\Windows\System32\Tasks\Microsoft\Windows\Input\LocalUserSyncDataAvailable,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{8E7C2AFB-72B9-415C-9AC2-5037693309B7},LocalUserSyncDataAvailable,,,,,,Users,S-1-5-4,,HighestAvailable,,,,,D:(A;;FA;;;AU)(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\Input\LocalUserSyncDataAvailable,,true,true,false,false,true,PT0S,false,,false,false,,,,,IgnoreNew,6,,,false,true,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7508BCA324009615
2023-05-10 05:18:00,MouseSyncDataAvailable,C:\Windows\System32\Tasks\Microsoft\Windows\Input\MouseSyncDataAvailable,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{378EAB97-EFD6-4ED5-9AD9-E64A6AA1E6FA},MouseSyncDataAvailable,,,,,,Users,S-1-5-4,,HighestAvailable,,,,,D:(A;;FA;;;AU)(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\Input\MouseSyncDataAvailable,,true,true,false,false,true,PT0S,false,,false,false,,,,,IgnoreNew,6,,,false,true,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7510BCA324009615
2023-05-10 05:18:00,PenSyncDataAvailable,C:\Windows\System32\Tasks\Microsoft\Windows\Input\PenSyncDataAvailable,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{378EAB97-EFD6-4ED5-9AD9-E64A6AA1E6FA},PenSyncDataAvailable,,,,,,Users,S-1-5-4,,HighestAvailable,,,,,D:(A;;FA;;;AU)(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\Input\PenSyncDataAvailable,,true,true,false,false,true,PT0S,false,,false,false,,,,,IgnoreNew,6,,,false,true,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7518BCA324009615
2023-05-10 05:18:00,syncpensettings,C:\Windows\System32\Tasks\Microsoft\Windows\Input\syncpensettings,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{3ECEE215-83F5-4123-A592-74F1FE4C3D59},SYNC_PEN_SETTINGS,,,,,,Users,S-1-5-4,,HighestAvailable,,,,,D:(A;;FA;;;AU)(A;;FA;;;BA)(A;;FA;;;SY),,\microsoft\windows\input\syncpensettings,,true,true,false,false,true,PT1M,false,,false,false,,,,,IgnoreNew,6,,,false,true,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7508BCA33D0F8F41
2023-05-10 05:18:00,TouchpadSyncDataAvailable,C:\Windows\System32\Tasks\Microsoft\Windows\Input\TouchpadSyncDataAvailable,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{378EAB97-EFD6-4ED5-9AD9-E64A6AA1E6FA},TouchpadSyncDataAvailable,,,,,,Users,S-1-5-4,,HighestAvailable,,,,,D:(A;;FA;;;AU)(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\Input\TouchpadSyncDataAvailable,,true,true,false,false,true,PT0S,false,,false,false,,,,,IgnoreNew,6,,,false,true,false,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7520BCA324009615
2024-02-14 06:32:01,RestoreDevice,C:\Windows\System32\Tasks\Microsoft\Windows\InstallService\RestoreDevice,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,AllUsers,{7f019157-05c8-473f-8664-2ba04a090dc8},,,,,,,AllUsers,S-1-5-4,,LeastPrivilege,,,,,D:(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\InstallService\RestoreDevice,,true,true,true,,true,PT3H,false,,false,true,,,,,IgnoreNew,7,,,false,true,false,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7524BCA33E06830D,01,,PT1H,true,7524BCA33E06830D
2024-02-14 06:32:01,ScanForUpdates,C:\Windows\System32\Tasks\Microsoft\Windows\InstallService\ScanForUpdates,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{a558c6a5-b42b-4c98-b610-bf9559143139},,,,,,,LocalSystem,,InteractiveToken,LeastPrivilege,S-1-5-18,,,,D:(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\InstallService\ScanForUpdates,,,true,false,,true,PT4H,false,,,,,,,,Queue,7,,,false,true,true,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:Repetition': {'ns0:Interval': 'PT24H', 'ns0:StopAtDurationEnd': 'false'}, 'ns0:StartBoundary': '2014-01-01T00:00:00Z', 'ns0:Enabled': 'true', 'ns0:RandomDelay': 'PT24H'}, {'@id': 'ServerRecommendedScheduledRetry', 'ns0:StartBoundary': '2014-01-01T00:00:00Z', 'ns0:Enabled': 'false'}]",,,,,,,,7524BCA33E06830D,,,PT2H,true,7524BCA33E06830D
2024-02-14 06:32:01,ScanForUpdatesAsUser,C:\Windows\System32\Tasks\Microsoft\Windows\InstallService\ScanForUpdatesAsUser,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,AllUsers,{ddafaea2-8842-4e96-bade-d44a8d676fdb},,,,,,,AllUsers,S-1-5-4,,LeastPrivilege,,,,,D:(A;;FA;;;SY)(A;;FA;;;BA)(A;;FRFX;;;IU),,\Microsoft\Windows\InstallService\ScanForUpdatesAsUser,,,true,false,,true,PT4H,false,,,,,P3D,false,P1D,Queue,7,,,false,true,true,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 06:46:34,SmartRetry,C:\Windows\System32\Tasks\Microsoft\Windows\InstallService\SmartRetry,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{F3A219C3-2698-4CBF-9C07-037EDB8E72E6},,,,,,,LocalSystem,,,HighestAvailable,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;GRGX;;;SU),,\Microsoft\Windows\InstallService\SmartRetry,1.0,true,true,false,true,true,PT1H,false,,false,true,,,,,Queue,7,,,true,true,true,false,true,false,,,PostBoot,PT6M,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'@id': 'ScheduledRetry', 'ns0:StartBoundary': '2013-12-31T20:00:00-04:00', 'ns0:Enabled': 'false'}, {'@id': 'NetworkDebounce', 'ns0:StartBoundary': '2013-12-31T20:00:00-04:00', 'ns0:Enabled': 'false'}]",,,,,,,"[{'@id': '7538BDA33E06830D', 'ns0:Enabled': 'false', 'ns0:StateName': '7538BDA33E06830D'}, {'@id': '7518BCA33E06830D', 'ns0:Enabled': 'false', 'ns0:StateName': '7518BCA33E06830D'}, {'@id': '7510BCA33E0B8441', 'ns0:Enabled': 'false', 'ns0:StateName': '7510BCA33E0B8441', 'ns0:Data': '03', 'ns0:DataOffset': '0'}]",,,,,,
2024-02-14 06:32:01,WakeUpAndContinueUpdates,C:\Windows\System32\Tasks\Microsoft\Windows\InstallService\WakeUpAndContinueUpdates,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{0dc331ee-8438-49d5-a721-e10b937ce459},,,,,,,LocalSystem,,InteractiveToken,LeastPrivilege,S-1-5-18,,,,D:(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\InstallService\WakeUpAndContinueUpdates,,,true,true,,false,PT4H,false,,,,,,,,IgnoreNew,7,,,true,true,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-14 06:32:01,WakeUpAndScanForUpdates,C:\Windows\System32\Tasks\Microsoft\Windows\InstallService\WakeUpAndScanForUpdates,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{d5a04d91-6fe6-4fe4-a98a-feb4500c5af7},,,,,,,LocalSystem,,InteractiveToken,LeastPrivilege,S-1-5-18,,,,D:(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\InstallService\WakeUpAndScanForUpdates,,,true,true,,false,PT4H,false,,,,,,,,IgnoreNew,7,,,true,true,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,PT24H,PT24H,false,2014-01-01T00:00:00Z,,,,,,,
